0.01719,0.0595,0.12599,0.21558,0.32672,0.45698,0.60247,0.75612,0.90158,0.69626,0.42546,0.11701,-0.2219,-0.58088,-0.92971,-1.2618,-1.5669,-1.8,-1.6088,-1.3942,-1.1806,-0.97435,-0.78259,-0.60898,-0.455,-0.32292,-0.21339,-0.12614,-0.061585,-0.019861,-0.00083241,0
-0.10015,-0.0855,-0.077727,-0.072382,-0.068263,-0.064888,-0.061994,-0.059437,-0.057115,-0.054967,-0.052935,-0.050969,-0.04906,-0.047092,-0.045011,-0.042643,-0.035356,-0.032987,-0.030906,-0.028937,-0.026993,-0.025024,-0.022983,-0.020824,-0.018493,-0.01592,-0.013009,-0.0096046,-0.0056416,-0.0002906,0.007476,0.022103
0.021903,0.066879,0.131450,0.212967,0.309163,0.417897,0.537093,0.664608,0.798123,0.935106,1.073313,1.208697,1.338956,1.461096,1.568638,1.651720,1.582764,1.503949,1.423753,1.346198,1.273831,1.208406,1.151016,1.102309,1.062657,1.032099,1.010372,0.997170,0.990943,0.990695,0.994638,0.999350
0.21221,0.73825,1.569,2.6952,4.1044,5.7801,7.7028,9.8482,12.186,14.678,17.289,19.945,22.6,25.194,27.583,29.531,27.581,25.192,22.597,19.917,17.236,14.621,12.124,9.7853,7.6411,5.7217,4.0512,2.6768,1.5728,0.74005,0.213,0
-0.074962,-0.070547,-0.068223,-0.066605,-0.065358,-0.064331,-0.063449,-0.062664,-0.061983,-0.06131,-0.060812,-0.060178,-0.059541,-0.05887,-0.058108,-0.055884,-0.055171,-0.054614,-0.054035,-0.053468,-0.052983,-0.052437,-0.05186,-0.051242,-0.050504,-0.049746,-0.048891,-0.047887,-0.04666,-0.045067,-0.042763,-0.038444
0.197436,0.168494,0.124336,0.065656,-0.006273,-0.090217,-0.184765,-0.285535,-0.393044,-0.494864,-0.598731,-0.715779,-0.828613,-0.931512,-1.011581,-0.936751,-0.853004,-0.764967,-0.670996,-0.584919,-0.504284,-0.423273,-0.346420,-0.272002,-0.204914,-0.148522,-0.100397,-0.060753,-0.029932,-0.008003,0.005215,0.010119
-0.1656,-0.57587,-1.2231,-2.1041,-3.2047,-4.5096,-5.9997,-7.6078,-9.3423,-11.003,-12.711,-14.656,-16.551,-18.299,-19.677,-18.338,-16.82,-15.208,-13.469,-11.859,-10.337,-8.7922,-7.3103,-5.8579,-4.5296,-3.396,-2.4117,-1.5838,-0.92326,-0.43669,-0.12756,0
-0.058932,-0.056006,-0.054453,-0.053383,-0.052559,-0.051883,-0.051304,-0.050792,-0.050327,-0.049897,-0.04949,-0.049097,-0.048709,-0.048315,-0.0479,-0.047427,-0.045976,-0.045502,-0.045086,-0.044693,-0.044305,-0.043912,-0.043506,-0.043075,-0.042611,-0.042099,-0.04152,-0.040845,-0.040022,-0.038952,-0.037398,-0.034473
0.062993,0.209650,0.434958,0.734589,1.103972,1.537763,2.030436,2.574788,3.162617,3.785161,4.431372,5.088294,5.740025,6.365156,6.935674,7.396689,6.952538,6.410577,5.826261,5.229135,4.636808,4.063690,3.520884,3.017174,2.560321,2.155856,1.808328,1.520865,1.295676,1.134105,1.035922,0.999350
1.0579,3.6765,7.8141,13.427,20.455,28.816,38.419,49.136,60.817,73.293,86.35,99.73,113.11,126.05,137.96,147.68,138.02,126.11,113.15,99.788,86.42,73.369,60.891,49.198,38.476,28.869,20.499,13.461,7.8341,3.6862,1.0608,0
-0.0676,-0.062442,-0.059685,-0.057795,-0.056349,-0.055175,-0.054184,-0.053314,-0.052528,-0.051796,-0.051088,-0.050354,-0.049306,-0.048454,-0.047932,-0.047482,-0.047086,-0.046714,-0.046336,-0.045941,-0.045511,-0.045,-0.042883,-0.042027,-0.041187,-0.040278,-0.039259,-0.038067,-0.036604,-0.034688,-0.031884,-0.026576
0.013901,0.020207,0.029716,0.042282,0.057775,0.075990,0.096721,0.119709,0.144492,0.170261,0.195687,0.218146,0.216101,0.186597,0.147984,0.104301,0.059269,0.013728,-0.031081,-0.072832,-0.109399,-0.139600,-0.115979,-0.091056,-0.067497,-0.046351,-0.028347,-0.013741,-0.002607,0.005109,0.009567,0.011063
0.042191,0.14319,0.3025,0.51992,0.79487,1.125,1.5076,1.9388,2.4106,2.9081,3.4058,3.8518,3.8104,3.2015,2.3959,1.4759,0.51953,-0.45536,-1.4224,-2.3312,-3.1347,-3.8058,-3.255,-2.662,-2.09,-1.565,-1.1064,-0.72269,-0.41853,-0.19609,-0.056258,0
-0.076147,-0.071106,-0.068428,-0.066585,-0.065165,-0.064014,-0.063007,-0.062115,-0.061302,-0.060552,-0.059826,-0.059115,-0.058402,-0.05765,-0.0568,-0.05421,-0.053412,-0.052698,-0.052024,-0.051365,-0.050693,-0.05,-0.049264,-0.048474,-0.047601,-0.04662,-0.045453,-0.044052,-0.042235,-0.039636,-0.034768,0.16149
0.946395,0.823331,0.635904,0.388838,0.089322,-0.259431,-0.654851,-1.087478,-1.547299,-2.028570,-2.524015,-3.016760,-3.491498,-3.925101,-4.274788,-3.957700,-3.584942,-3.184588,-2.779998,-2.381898,-1.998595,-1.637660,-1.304862,-1.004608,-0.740673,-0.513726,-0.327401,-0.184025,-0.082714,-0.021852,0.000580,0.000000
-0.69438,-2.4251,-5.1642,-8.8747,-13.471,-18.919,-25.195,-32.16,-39.661,-47.609,-55.89,-64.226,-72.354,-79.876,-86.032,-80.183,-73.204,-65.607,-57.83,-50.079,-42.518,-35.299,-28.544,-22.35,-16.805,-11.937,-7.8377,-4.583,-2.1843,-0.6488,-0.0035941,0
-0.081957,-0.075293,-0.071843,-0.069429,-0.06757,-0.066047,-0.064738,-0.06358,-0.062521,-0.061547,-0.060603,-0.05968,-0.058749,-0.057771,-0.056662,-0.053427,-0.05242,-0.051542,-0.050715,-0.049903,-0.049087,-0.048249,-0.047373,-0.046439,-0.045425,-0.044303,-0.043031,-0.041542,-0.039725,-0.037364,-0.033938,-0.027518
0.356577,0.325912,0.279648,0.218338,0.143611,0.056848,-0.040427,-0.146633,-0.259169,-0.376415,-0.496707,-0.616198,-0.730809,-0.834787,-0.917924,-0.850718,-0.769452,-0.682552,-0.593864,-0.506018,-0.421100,-0.340544,-0.265611,-0.197175,-0.136071,-0.082887,-0.037995,-0.001629,0.026132,0.045389,0.056491,0.060186
-0.16122,-0.56842,-1.2124,-2.0954,-3.2014,-4.515,-6.0176,-7.688,-9.488,-11.393,-13.378,-15.38,-17.331,-19.131,-20.598,-19.34,-17.79,-16.104,-14.355,-12.595,-10.865,-9.1953,-7.6135,-6.1399,-4.7947,-3.5943,-2.551,-1.6756,-0.97678,-0.46139,-0.13428,0
-0.064368,-0.060168,-0.058114,-0.056541,-0.055329,-0.054338,-0.05349,-0.05274,-0.052063,-0.051424,-0.050814,-0.050219,-0.049627,-0.048998,-0.048286,-0.046123,-0.045421,-0.045042,-0.044747,-0.044174,-0.043789,-0.043226,-0.042633,-0.041978,-0.041433,-0.04069,-0.039832,-0.038886,-0.037742,-0.036132,-0.034045,-0.029787
0.055216,0.174767,0.353008,0.600689,0.906275,1.263653,1.666393,2.105754,2.577088,3.073483,3.581249,4.083872,4.568198,5.013482,5.372464,5.037568,4.716457,4.485253,4.167708,3.810849,3.462870,3.063050,2.675444,2.352215,2.062548,1.776166,1.537182,1.346520,1.192437,1.086000,1.022443,0.999330
0.84635,2.8333,5.9004,10.281,15.804,22.381,29.91,38.241,47.294,56.947,66.94,76.948,86.708,95.796,103.23,95.969,88.9,83.767,76.669,68.591,60.644,51.395,42.303,34.603,27.612,20.574,14.574,9.6711,5.5884,2.6428,0.77584,0
-0.067084,-0.062576,-0.060218,-0.058609,-0.057367,-0.056348,-0.055475,-0.054809,-0.054094,-0.05342,-0.052794,-0.052278,-0.051704,-0.051092,-0.050424,-0.049811,-0.047569,-0.046838,-0.046182,-0.045559,-0.04494,-0.044308,-0.043664,-0.042974,-0.042308,-0.041481,-0.040523,-0.039351,-0.038055,-0.036774,-0.034482,-0.030158
0.011528,0.026890,0.050254,0.081046,0.118828,0.162916,0.208908,0.259310,0.318423,0.380778,0.439788,0.498012,0.560412,0.622282,0.673311,0.713856,0.669715,0.616603,0.559405,0.501445,0.444679,0.391193,0.341821,0.299182,0.260979,0.225822,0.196064,0.173560,0.159214,0.148680,0.141518,0.138920
0.096034,0.34153,0.72951,1.2549,1.9135,2.6959,3.525,4.4446,5.5373,6.7046,7.8223,8.9361,10.143,11.354,12.366,13.18,12.252,11.118,9.8795,8.6072,7.344,6.1371,5.0062,4.0141,3.1112,2.2635,1.5291,0.95729,0.58033,0.29397,0.086063,0
-0.2,-0.075243,-0.070688,-0.068188,-0.066549,-0.065131,-0.063992,-0.063012,-0.062143,-0.061311,-0.060555,-0.059796,-0.059119,-0.058386,-0.057673,-0.056937,-0.056078,-0.053744,-0.052864,-0.05209,-0.051349,-0.05061,-0.049847,-0.04904,-0.048161,-0.047178,-0.046041,-0.044665,-0.042891,-0.040335,-0.035603,0.11822
0.998904,0.952574,0.852739,0.708236,0.515303,0.266105,-0.026540,-0.362634,-0.749793,-1.182162,-1.656858,-2.151603,-2.662793,-3.183401,-3.663500,-4.089858,-4.377085,-4.017224,-3.577612,-3.109563,-2.638398,-2.181380,-1.750721,-1.355828,-1.003902,-0.700497,-0.449627,-0.253794,-0.114174,-0.030242,0.000712,0.000000
-0.0054787,-0.62127,-2.0336,-4.1527,-7.0519,-10.878,-15.451,-20.785,-27.015,-34.067,-41.906,-50.18,-58.827,-67.744,-76.068,-83.556,-88.678,-81.983,-73.667,-64.681,-55.506,-46.475,-37.836,-29.783,-22.476,-16.045,-10.596,-6.2116,-2.9563,-0.87545,-0.0060237,0
-0.072348,-0.065328,-0.061599,-0.059033,-0.057056,-0.055434,-0.054045,-0.052817,-0.051703,-0.050672,-0.049695,-0.048752,-0.047822,-0.046877,-0.04588,-0.044745,-0.041256,-0.04012,-0.039123,-0.038179,-0.037248,-0.036305,-0.035328,-0.034296,-0.033182,-0.031954,-0.030565,-0.028943,-0.026966,-0.024399,-0.020671,-0.01365
0.371173,0.745985,1.304243,2.029821,2.907976,3.922698,5.057575,6.295320,7.615815,8.997755,10.416486,11.842449,13.241363,14.568726,15.763908,16.714730,15.839048,14.793689,13.685521,12.568831,11.478947,10.442407,9.478597,8.602749,7.825073,7.153910,6.594484,6.149182,5.817923,5.596800,5.478211,5.446600
2.3187,8.0562,17.119,29.41,44.801,63.106,84.105,107.54,133.08,160.35,188.9,218.15,247.4,275.72,301.77,323.02,301.79,275.74,247.41,218.16,188.9,160.35,133.07,107.53,84.096,63.091,44.786,29.402,17.115,8.0536,2.3178,0
-0.092399,-0.082726,-0.077629,-0.074109,-0.071399,-0.069178,-0.067285,-0.06562,-0.064122,-0.062751,-0.06145,-0.060279,-0.059126,-0.058008,-0.056912,-0.055826,-0.054743,-0.053545,-0.052325,-0.050998,-0.047141,-0.046009,-0.045063,-0.044192,-0.043346,-0.042489,-0.041596,-0.040604,-0.039461,-0.038045,-0.036063,-0.032455
0.974149,0.919055,0.838256,0.733734,0.607428,0.461366,0.297522,0.117875,-0.075324,-0.281836,-0.494442,-0.711511,-0.935916,-1.161966,-1.386808,-1.606770,-1.827431,-2.040724,-2.230178,-2.388112,-2.194355,-1.947800,-1.675208,-1.392966,-1.114342,-0.851680,-0.612463,-0.403875,-0.234018,-0.107667,-0.028825,0.000681
-0.27372,-0.93967,-1.9805,-3.3909,-5.1599,-7.2713,-9.7063,-12.444,-15.457,-18.748,-22.208,-25.809,-29.604,-33.501,-37.452,-41.392,-45.423,-49.406,-53.027,-56.124,-52.013,-46.655,-40.606,-34.219,-27.791,-21.609,-15.858,-10.721,-6.4164,-3.0954,-0.90913,0
-0.14637,-0.12883,-0.1195,-0.11308,-0.10814,-0.10409,-0.10062,-0.097545,-0.094761,-0.09218,-0.089739,-0.087382,-0.085055,-0.082695,-0.080202,-0.077365,-0.068635,-0.065798,-0.063305,-0.060945,-0.058618,-0.056261,-0.05382,-0.051239,-0.048455,-0.045384,-0.041911,-0.037856,-0.032915,-0.026496,-0.017175,0.00037465
0.745046,0.840727,0.980974,1.160996,1.376482,1.623273,1.897003,2.192999,2.506466,2.832134,3.163915,3.494904,3.817132,4.120621,4.391195,4.604197,4.415199,4.193212,3.960919,3.730079,3.507989,3.300028,3.109888,2.940306,2.793272,2.669855,2.570422,2.495071,2.442659,2.411533,2.398755,2.398900
0.30017,1.0429,2.2166,3.8086,5.8012,8.1718,10.892,13.927,17.235,20.768,24.465,28.253,32.042,35.711,39.085,41.838,39.085,35.711,32.042,28.253,24.465,20.768,17.235,13.927,10.892,8.1715,5.8009,3.8084,2.2166,1.0429,0.30017,0
-0.072314,-0.060028,-0.053505,-0.049018,-0.045564,-0.042729,-0.040301,-0.038152,-0.036211,-0.034404,-0.032695,-0.031048,-0.029424,-0.027772,-0.026033,-0.024047,-0.017977,-0.015987,-0.014244,-0.01259,-0.010961,-0.009313,-0.0076072,-0.0058018,-0.0038536,-0.0017058,0.0007238,0.0035566,0.0070142,0.011502,0.018024,0.030289
0.018924,0.056515,0.109446,0.175175,0.251625,0.336920,0.429272,0.526645,0.627385,0.729808,0.831519,0.930372,1.024108,1.109683,1.183503,1.239200,1.198059,1.152803,1.108867,1.068680,1.033720,1.004755,0.982125,0.965943,0.956083,0.952171,0.953620,0.959598,0.969010,0.980396,0.991678,0.999350
0.2527,0.87892,1.8682,3.2091,4.887,6.8832,9.1747,11.727,14.509,17.486,20.597,23.781,26.966,30.048,32.883,35.199,32.912,30.079,26.995,23.803,20.614,17.504,14.529,11.74,9.1818,6.8886,4.8911,3.2115,1.8691,0.87933,0.25311,0
-0.064916,-0.053217,-0.047003,-0.042723,-0.039429,-0.036726,-0.03441,-0.032364,-0.030507,-0.028787,-0.027159,-0.025588,-0.024037,-0.022463,-0.020801,-0.01891,-0.01309,-0.011199,-0.0095371,-0.0079632,-0.0064121,-0.0048409,-0.0032133,-0.0014926,0.00036358,0.0024106,0.0047256,0.0074289,0.010723,0.015003,0.021217,0.032916
0.011804,0.011420,0.010885,0.010225,0.009462,0.008617,0.007709,0.006755,0.005775,0.004788,0.003814,0.002873,0.001989,0.001189,0.000508,0.000003,0.000353,0.000719,0.001059,0.001352,0.001588,0.001761,0.001871,0.001919,0.001909,0.001845,0.001736,0.001593,0.001427,0.001256,0.001103,0.001007
-0.0029135,-0.010122,-0.021514,-0.036964,-0.056304,-0.079312,-0.10571,-0.13517,-0.16729,-0.20157,-0.23745,-0.27422,-0.311,-0.34661,-0.37936,-0.40607,-0.37936,-0.34661,-0.311,-0.27422,-0.23745,-0.20157,-0.16728,-0.13517,-0.10571,-0.079311,-0.056304,-0.036964,-0.021513,-0.010122,-0.0029134,0
-0.094104,-0.078291,-0.069897,-0.064112,-0.059661,-0.056009,-0.052878,-0.050112,-0.047603,-0.045281,-0.043081,-0.040957,-0.03886,-0.036732,-0.034487,-0.03193,-0.024079,-0.021522,-0.019275,-0.017147,-0.01505,-0.012926,-0.010726,-0.0084008,-0.0058915,-0.0031246,8.87E-07,0.0036527,0.008105,0.013889,0.022286,0.038094
0.980905,0.942935,0.889375,0.822733,0.745124,0.658430,0.564486,0.465136,0.362346,0.257975,0.153924,0.052595,-0.043578,-0.131584,-0.207567,-0.264936,-0.221833,-0.174434,-0.128265,-0.085825,-0.048589,-0.017367,0.007396,0.025545,0.037229,0.042779,0.042777,0.038022,0.029590,0.018939,0.008124,0.000651
-0.19601,-0.68098,-1.4472,-2.4867,-3.7875,-5.3354,-7.1121,-9.0945,-11.254,-13.559,-15.974,-18.448,-20.923,-23.319,-25.522,-27.319,-25.529,-23.327,-20.931,-18.456,-15.982,-13.567,-11.259,-9.0973,-7.1143,-5.3382,-3.7906,-2.4887,-1.4484,-0.68147,-0.19617,0
-0.06431,-0.052038,-0.045519,-0.041031,-0.037575,-0.03474,-0.032311,-0.030163,-0.028216,-0.026411,-0.024704,-0.023056,-0.021428,-0.019777,-0.018033,-0.01605,-0.0099479,-0.0079636,-0.0062198,-0.0045687,-0.0029413,-0.0012929,0.00041456,0.00222,0.004168,0.0063095,0.0087381,0.011574,0.015028,0.019517,0.026036,0.038307
0.503378,0.509881,0.518865,0.529860,0.542453,0.556311,0.571100,0.586501,0.602219,0.617911,0.633282,0.647974,0.661637,0.673844,0.684079,0.691501,0.686892,0.682373,0.678537,0.675624,0.673744,0.672936,0.673188,0.674421,0.676553,0.679434,0.682920,0.686802,0.690824,0.694684,0.697935,0.699870
0.050504,0.17547,0.37293,0.64074,0.97599,1.3748,1.8325,2.3433,2.9001,3.4944,4.1164,4.7538,5.3914,6.0087,6.5762,7.0387,6.5755,6.0077,5.3903,4.7527,4.1153,3.4933,2.8989,2.3421,1.8322,1.3751,0.97621,0.64093,0.37306,0.17553,0.050524,0
-0.1084,-0.087259,-0.076029,-0.068294,-0.062341,-0.057456,-0.053271,-0.049572,-0.046217,-0.043108,-0.040166,-0.037327,-0.034524,-0.03168,-0.028676,-0.025258,-0.014741,-0.011323,-0.0083198,-0.0054755,-0.0026725,0.00016689,0.0031083,0.0062178,0.0095724,0.013272,0.017456,0.022341,0.028294,0.036029,0.047259,0.068402
0.016537,0.048181,0.091746,0.144831,0.205483,0.271983,0.342730,0.416192,0.490850,0.565205,0.637703,0.706766,0.770593,0.827372,0.874594,0.908535,0.888723,0.870068,0.855165,0.845039,0.840093,0.840398,0.845753,0.855801,0.869987,0.887609,0.907819,0.929547,0.951540,0.972184,0.989324,0.999350
0.14656,0.5092,1.0822,1.8595,2.8324,3.9898,5.3179,6.7998,8.4153,10.14,11.945,13.795,15.644,17.436,19.083,20.427,19.083,17.436,15.644,13.794,11.945,10.14,8.4151,6.7996,5.3177,3.9897,2.8323,1.8595,1.0822,0.50919,0.14656,0
-0.071687,-0.062914,-0.058253,-0.055043,-0.052571,-0.050544,-0.048807,-0.047271,-0.045879,-0.044588,-0.043367,-0.042189,-0.041025,-0.039844,-0.038597,-0.037178,-0.032819,-0.0314,-0.030153,-0.028972,-0.027809,-0.02663,-0.02541,-0.024119,-0.022727,-0.021191,-0.019454,-0.017426,-0.014956,-0.011747,-0.0070854,0.0016894
0.098884,0.096520,0.093062,0.088628,0.083328,0.077266,0.070547,0.063287,0.055603,0.047633,0.039520,0.031430,0.023567,0.016173,0.009584,0.004420,0.008990,0.014350,0.019947,0.025501,0.030832,0.035813,0.040353,0.044391,0.047880,0.050797,0.053131,0.054886,0.056090,0.056787,0.057053,0.057028
-0.015183,-0.05275,-0.11212,-0.19266,-0.29348,-0.41342,-0.55108,-0.70469,-0.87214,-1.0509,-1.238,-1.4297,-1.6214,-1.807,-1.9777,-2.1166,-1.9773,-1.8066,-1.621,-1.4293,-1.2376,-1.0506,-0.87185,-0.70447,-0.55092,-0.4133,-0.29337,-0.19259,-0.1121,-0.052742,-0.015179,0
-0.10044,-0.086944,-0.079773,-0.074835,-0.071033,-0.067914,-0.065243,-0.062881,-0.060739,-0.058754,-0.056876,-0.055063,-0.053273,-0.051457,-0.049539,-0.047357,-0.040648,-0.038465,-0.036547,-0.034731,-0.032941,-0.031128,-0.02925,-0.027265,-0.025124,-0.022762,-0.02009,-0.016971,-0.01317,-0.0082318,-0.0010621,0.012437
0.023701,0.073078,0.144674,0.235770,0.344016,0.467125,0.602833,0.748790,0.902450,1.061152,1.222003,1.381521,1.535848,1.680239,1.808081,1.907797,1.822422,1.723181,1.620630,1.520016,1.424581,1.336582,1.257541,1.188539,1.130208,1.082840,1.046399,1.020533,1.004486,0.997099,0.996494,0.999350
0.2295,0.79741,1.6949,2.9122,4.4361,6.2488,8.3288,10.65,13.18,15.881,18.709,21.606,24.503,27.309,29.89,31.995,29.895,27.315,24.509,21.612,18.715,15.888,13.186,10.655,8.333,6.2521,4.4385,2.914,1.696,0.79796,0.22968,0
-0.066686,-0.057912,-0.053251,-0.050042,-0.047572,-0.045544,-0.043808,-0.042273,-0.040881,-0.03959,-0.038369,-0.037191,-0.036028,-0.034847,-0.033601,-0.032182,-0.027817,-0.026399,-0.025152,-0.023972,-0.022808,-0.02163,-0.020409,-0.019119,-0.017727,-0.016191,-0.014455,-0.012428,-0.0099562,-0.0067463,-0.002086,0.0066885
0.015734,0.015177,0.014368,0.013338,0.012111,0.010714,0.009171,0.007512,0.005761,0.003951,0.002115,0.000292,-0.001474,-0.003130,-0.004597,-0.005742,-0.004752,-0.003599,-0.002404,-0.001229,-0.000111,0.000924,0.001857,0.002676,0.003372,0.003942,0.004385,0.004706,0.004911,0.005013,0.005033,0.005007
-0.0038853,-0.013498,-0.028688,-0.049288,-0.075075,-0.10575,-0.14095,-0.18022,-0.22304,-0.26876,-0.3166,-0.36563,-0.41466,-0.46215,-0.50581,-0.54143,-0.50581,-0.46213,-0.41464,-0.36561,-0.31658,-0.26873,-0.22302,-0.1802,-0.14093,-0.10573,-0.075059,-0.049275,-0.028676,-0.013492,-0.0038835,0
-0.10844,-0.097493,-0.091784,-0.087774,-0.084651,-0.082126,-0.079919,-0.078006,-0.07627,-0.074622,-0.073124,-0.071628,-0.070117,-0.068587,-0.066917,-0.064944,-0.060391,-0.058555,-0.056945,-0.055417,-0.053908,-0.052378,-0.050798,-0.049163,-0.047338,-0.045312,-0.043161,-0.040459,-0.037193,-0.033311,-0.027677,-0.01725
0.966625,0.895183,0.790103,0.652164,0.485836,0.293638,0.079270,-0.150846,-0.397959,-0.652497,-0.910481,-1.174057,-1.430701,-1.670406,-1.878583,-1.990486,-1.832888,-1.642441,-1.439142,-1.234156,-1.035035,-0.847566,-0.677038,-0.522770,-0.385410,-0.272346,-0.179003,-0.104707,-0.053776,-0.021437,-0.004033,0.000662
-0.30132,-1.0342,-2.179,-3.7505,-5.7154,-8.0557,-10.738,-13.688,-16.928,-20.339,-23.867,-27.547,-31.207,-34.702,-37.813,-39.536,-36.926,-33.674,-30.104,-26.405,-22.711,-19.132,-15.775,-12.637,-9.7353,-7.2402,-5.0775,-3.2412,-1.8718,-0.90096,-0.27214,0
-0.079456,-0.073606,-0.070499,-0.06836,-0.066712,-0.065361,-0.064203,-0.063179,-0.062252,-0.061391,-0.060577,-0.059792,-0.059016,-0.058229,-0.057398,-0.056452,-0.053546,-0.0526,-0.051769,-0.050982,-0.050206,-0.04942,-0.048606,-0.047746,-0.046817,-0.045793,-0.044635,-0.043283,-0.041636,-0.039496,-0.036388,-0.030532
0.026364,0.027184,0.028426,0.030059,0.032054,0.034380,0.037001,0.039878,0.042968,0.046222,0.049583,0.052981,0.056335,0.059540,0.062444,0.064768,0.062557,0.059894,0.057045,0.054147,0.051293,0.048551,0.045975,0.043606,0.041475,0.039606,0.038019,0.036725,0.035731,0.035037,0.034632,0.034494
0.0045052,0.015653,0.033267,0.057157,0.087065,0.12264,0.16347,0.20901,0.25864,0.31166,0.36713,0.42397,0.4808,0.53583,0.58643,0.62759,0.5863,0.53568,0.48063,0.42379,0.36695,0.31148,0.25849,0.20886,0.16333,0.12252,0.086966,0.057093,0.033224,0.015629,0.0044947,0
-0.095374,-0.077825,-0.068504,-0.062085,-0.057143,-0.053088,-0.049615,-0.046545,-0.043761,-0.04118,-0.038738,-0.036382,-0.034055,-0.031694,-0.029202,-0.026365,-0.017635,-0.014799,-0.012306,-0.009945,-0.0076186,-0.0052618,-0.0028204,-0.00023943,0.0025448,0.0056151,0.009088,0.013143,0.018084,0.024504,0.033824,0.051374
0.017491,0.051492,0.098790,0.156926,0.223902,0.297934,0.377316,0.460425,0.545613,0.631186,0.715389,0.796499,0.872403,0.940786,0.998772,1.041449,1.012884,0.983523,0.956966,0.934786,0.917817,0.906363,0.900506,0.900042,0.904585,0.913568,0.926237,0.941644,0.958580,0.975497,0.990277,0.999350
0.17657,0.61347,1.3039,2.2403,3.4124,4.8069,6.4069,8.1924,10.139,12.217,14.391,16.62,18.849,21.007,22.992,24.611,22.992,21.007,18.849,16.62,14.392,12.217,10.139,8.1925,6.4071,4.807,3.4125,2.2404,1.3039,0.61351,0.17658,0
